sim_idx,null_final_sync,null_order_param,null_closure_corr
341,0.5569152180687336,0.6484309632509587,0.05507065461180401
342,0.628853509901975,0.6288819982880692,-0.05590919053624819
343,0.6883645242122751,0.6336432817929173,0.03177131568542477
344,0.6895771387890143,0.6531695152600966,-0.0449355782594507
345,0.4798928138814228,0.6367533204756991,0.03721856508824131
346,0.5338493553041724,0.6433540684108844,-0.007188959327485428
347,0.6870015377841922,0.6585958756384946,0.01375268983857166
348,0.682599376046607,0.6716041263957742,0.01501026776492314
349,0.5581845176790832,0.6088083398744331,-0.12175642012089323
350,0.5553883703133523,0.6305198431670944,0.001365870088232589
351,0.6480227376912916,0.6276833340417552,-0.05835809747614315
352,0.6878185890719375,0.6425939360205397,-0.10595892348906026
353,0.8329732865217659,0.6342115294748631,0.0631441704353625
354,0.5593508961718949,0.6240646037255613,-0.0513239428508964
355,0.7276506074301764,0.6416375265645681,0.007036862418087356
356,0.6780851103676563,0.6103944613846213,0.013502852120008721
357,0.5992933435508819,0.656597263677721,-0.08442479912576342
358,0.7383946747011481,0.6442860009366703,0.09535543082580472
359,0.6025747010007614,0.6131170649688505,-0.033017998941187676
360,0.692240165483693,0.658011756277067,-0.019997824397884056
361,0.6626699601500727,0.628843861076008,-0.04275440053454439
362,0.511479209171507,0.6149395576011617,0.02600324722186373
363,0.6306929390078936,0.6513883175045369,-0.010454672432181107
364,0.6815482640064355,0.6330910431142536,-0.0044099927400969045
365,0.7279884048747304,0.637889763273889,-0.13922944166029544
366,0.6814513273045518,0.6567775358258956,0.08076222444347603
367,0.6399967955074027,0.6408594495845444,0.018112197138035656
368,0.6103442994932035,0.6379998052082061,-0.20224883943245112
369,0.6781740848435589,0.615445047816106,0.05863137707797104
370,0.5756394917716184,0.6289714031315258,0.08442413142105533
371,0.6464809235298695,0.6710040466024162,0.05854935437124812
372,0.662239365841153,0.6814980023424989,0.00079887876612472
373,0.6404933280354564,0.6402215732107303,0.04139733099082571
374,0.7042787792401036,0.659895316532048,-0.08921559551122366
375,0.6952719514411985,0.6314933279710878,0.10898535074224175
376,0.6928549401542273,0.6329478244193938,0.028786664274989045
377,0.6559452242028427,0.6782361649183889,-0.025106202467499377
